BookID,Events,interaction_type,Location,LocationSentence,interaction_description,Supersense,Weight,X_Coord,Y_Coord,Z_Coord
A_Jeannine_2573_Plateau,,scene_copresence,Les Tavas,3,A_Jeannine_2573_Plateau_16@EVT_A_Jeannine_2573_Plateau_1 (scene_copresence) A_Jeannine_2573_Plateau_17@EVT_A_Jeannine_2573_Plateau_1,,1,4.33872,45.051365,1005
A_Jeannine_2573_Plateau,,scene_copresence,Le Chambon-sur-Lignon,5,A_Jeannine_2573_Plateau_22@EVT_A_Jeannine_2573_Plateau_2 (scene_copresence) A_Jeannine_2573_Plateau_9@EVT_A_Jeannine_2573_Plateau_2,,1,4.302941,45.06081,961
A_Jeannine_2573_Plateau,,scene_copresence,Le Chambon-sur-Lignon,6,A_Jeannine_2573_Plateau_0@EVT_A_Jeannine_2573_Plateau_3 (scene_copresence) A_Jeannine_2573_Plateau_10@EVT_A_Jeannine_2573_Plateau_3,,1,4.302941,45.06081,961
A_Jeannine_2573_Plateau,,scene_copresence,Le Chambon-sur-Lignon,6,A_Jeannine_2573_Plateau_0@EVT_A_Jeannine_2573_Plateau_4 (scene_copresence) A_Jeannine_2573_Plateau_22@EVT_A_Jeannine_2573_Plateau_4,,1,4.302941,45.06081,961
A_Jeannine_2573_Plateau,,scene_copresence,Le Chambon-sur-Lignon,6,A_Jeannine_2573_Plateau_0@EVT_A_Jeannine_2573_Plateau_5 (scene_copresence) A_Jeannine_2573_Plateau_24@EVT_A_Jeannine_2573_Plateau_5,,1,4.302941,45.06081,961
A_Jeannine_2573_Plateau,,scene_copresence,Le Chambon-sur-Lignon,6,A_Jeannine_2573_Plateau_0@EVT_A_Jeannine_2573_Plateau_6 (scene_copresence) A_Jeannine_2573_Plateau_9@EVT_A_Jeannine_2573_Plateau_6,,1,4.302941,45.06081,961
A_Jeannine_2573_Plateau,,scene_copresence,Le Chambon-sur-Lignon,6,A_Jeannine_2573_Plateau_10@EVT_A_Jeannine_2573_Plateau_7 (scene_copresence) A_Jeannine_2573_Plateau_22@EVT_A_Jeannine_2573_Plateau_7,,1,4.302941,45.06081,961
A_Jeannine_2573_Plateau,,scene_copresence,Le Chambon-sur-Lignon,6,A_Jeannine_2573_Plateau_10@EVT_A_Jeannine_2573_Plateau_8 (scene_copresence) A_Jeannine_2573_Plateau_24@EVT_A_Jeannine_2573_Plateau_8,,1,4.302941,45.06081,961
A_Jeannine_2573_Plateau,,scene_copresence,Le Chambon-sur-Lignon,6,A_Jeannine_2573_Plateau_10@EVT_A_Jeannine_2573_Plateau_9 (scene_copresence) A_Jeannine_2573_Plateau_9@EVT_A_Jeannine_2573_Plateau_9,,1,4.302941,45.06081,961
A_Jeannine_2573_Plateau,,scene_copresence,Le Chambon-sur-Lignon,6,A_Jeannine_2573_Plateau_22@EVT_A_Jeannine_2573_Plateau_10 (scene_copresence) A_Jeannine_2573_Plateau_24@EVT_A_Jeannine_2573_Plateau_10,,1,4.302941,45.06081,961
A_Jeannine_2573_Plateau,,scene_copresence,Le Chambon-sur-Lignon,6,A_Jeannine_2573_Plateau_22@EVT_A_Jeannine_2573_Plateau_11 (scene_copresence) A_Jeannine_2573_Plateau_9@EVT_A_Jeannine_2573_Plateau_11,,1,4.302941,45.06081,961
A_Jeannine_2573_Plateau,,scene_copresence,Le Chambon-sur-Lignon,6,A_Jeannine_2573_Plateau_24@EVT_A_Jeannine_2573_Plateau_12 (scene_copresence) A_Jeannine_2573_Plateau_9@EVT_A_Jeannine_2573_Plateau_12,,1,4.302941,45.06081,961
A_Jeannine_2573_Plateau,,scene_copresence,Le Chambon-sur-Lignon,7,A_Jeannine_2573_Plateau_0@EVT_A_Jeannine_2573_Plateau_13 (scene_copresence) A_Jeannine_2573_Plateau_10@EVT_A_Jeannine_2573_Plateau_13,,1,4.302941,45.06081,961
A_Jeannine_2573_Plateau,,scene_copresence,Le Chambon-sur-Lignon,7,A_Jeannine_2573_Plateau_0@EVT_A_Jeannine_2573_Plateau_14 (scene_copresence) A_Jeannine_2573_Plateau_11@EVT_A_Jeannine_2573_Plateau_14,,1,4.302941,45.06081,961
A_Jeannine_2573_Plateau,,scene_copresence,Le Chambon-sur-Lignon,7,A_Jeannine_2573_Plateau_0@EVT_A_Jeannine_2573_Plateau_15 (scene_copresence) A_Jeannine_2573_Plateau_22@EVT_A_Jeannine_2573_Plateau_15,,1,4.302941,45.06081,961
A_Jeannine_2573_Plateau,,scene_copresence,Le Chambon-sur-Lignon,7,A_Jeannine_2573_Plateau_0@EVT_A_Jeannine_2573_Plateau_16 (scene_copresence) A_Jeannine_2573_Plateau_24@EVT_A_Jeannine_2573_Plateau_16,,1,4.302941,45.06081,961
A_Jeannine_2573_Plateau,,scene_copresence,Le Chambon-sur-Lignon,7,A_Jeannine_2573_Plateau_0@EVT_A_Jeannine_2573_Plateau_17 (scene_copresence) A_Jeannine_2573_Plateau_27@EVT_A_Jeannine_2573_Plateau_17,,1,4.302941,45.06081,961
A_Jeannine_2573_Plateau,,scene_copresence,Le Chambon-sur-Lignon,7,A_Jeannine_2573_Plateau_0@EVT_A_Jeannine_2573_Plateau_18 (scene_copresence) A_Jeannine_2573_Plateau_28@EVT_A_Jeannine_2573_Plateau_18,,1,4.302941,45.06081,961
A_Jeannine_2573_Plateau,,scene_copresence,Le Chambon-sur-Lignon,7,A_Jeannine_2573_Plateau_0@EVT_A_Jeannine_2573_Plateau_19 (scene_copresence) A_Jeannine_2573_Plateau_9@EVT_A_Jeannine_2573_Plateau_19,,1,4.302941,45.06081,961
A_Jeannine_2573_Plateau,,scene_copresence,Le Chambon-sur-Lignon,7,A_Jeannine_2573_Plateau_10@EVT_A_Jeannine_2573_Plateau_20 (scene_copresence) A_Jeannine_2573_Plateau_11@EVT_A_Jeannine_2573_Plateau_20,,1,4.302941,45.06081,961
A_Jeannine_2573_Plateau,,scene_copresence,Le Chambon-sur-Lignon,7,A_Jeannine_2573_Plateau_10@EVT_A_Jeannine_2573_Plateau_21 (scene_copresence) A_Jeannine_2573_Plateau_22@EVT_A_Jeannine_2573_Plateau_21,,1,4.302941,45.06081,961
A_Jeannine_2573_Plateau,,scene_copresence,Le Chambon-sur-Lignon,7,A_Jeannine_2573_Plateau_10@EVT_A_Jeannine_2573_Plateau_22 (scene_copresence) A_Jeannine_2573_Plateau_24@EVT_A_Jeannine_2573_Plateau_22,,1,4.302941,45.06081,961
A_Jeannine_2573_Plateau,,scene_copresence,Le Chambon-sur-Lignon,7,A_Jeannine_2573_Plateau_10@EVT_A_Jeannine_2573_Plateau_23 (scene_copresence) A_Jeannine_2573_Plateau_27@EVT_A_Jeannine_2573_Plateau_23,,1,4.302941,45.06081,961
A_Jeannine_2573_Plateau,,scene_copresence,Le Chambon-sur-Lignon,7,A_Jeannine_2573_Plateau_10@EVT_A_Jeannine_2573_Plateau_24 (scene_copresence) A_Jeannine_2573_Plateau_28@EVT_A_Jeannine_2573_Plateau_24,,1,4.302941,45.06081,961
A_Jeannine_2573_Plateau,,scene_copresence,Le Chambon-sur-Lignon,7,A_Jeannine_2573_Plateau_10@EVT_A_Jeannine_2573_Plateau_25 (scene_copresence) A_Jeannine_2573_Plateau_9@EVT_A_Jeannine_2573_Plateau_25,,1,4.302941,45.06081,961
A_Jeannine_2573_Plateau,,scene_copresence,Le Chambon-sur-Lignon,7,A_Jeannine_2573_Plateau_11@EVT_A_Jeannine_2573_Plateau_26 (scene_copresence) A_Jeannine_2573_Plateau_22@EVT_A_Jeannine_2573_Plateau_26,,1,4.302941,45.06081,961
A_Jeannine_2573_Plateau,,scene_copresence,Le Chambon-sur-Lignon,7,A_Jeannine_2573_Plateau_11@EVT_A_Jeannine_2573_Plateau_27 (scene_copresence) A_Jeannine_2573_Plateau_24@EVT_A_Jeannine_2573_Plateau_27,,1,4.302941,45.06081,961
A_Jeannine_2573_Plateau,,scene_copresence,Le Chambon-sur-Lignon,7,A_Jeannine_2573_Plateau_11@EVT_A_Jeannine_2573_Plateau_28 (scene_copresence) A_Jeannine_2573_Plateau_27@EVT_A_Jeannine_2573_Plateau_28,,1,4.302941,45.06081,961
A_Jeannine_2573_Plateau,,scene_copresence,Le Chambon-sur-Lignon,7,A_Jeannine_2573_Plateau_11@EVT_A_Jeannine_2573_Plateau_29 (scene_copresence) A_Jeannine_2573_Plateau_28@EVT_A_Jeannine_2573_Plateau_29,,1,4.302941,45.06081,961
A_Jeannine_2573_Plateau,,scene_copresence,Le Chambon-sur-Lignon,7,A_Jeannine_2573_Plateau_11@EVT_A_Jeannine_2573_Plateau_30 (scene_copresence) A_Jeannine_2573_Plateau_9@EVT_A_Jeannine_2573_Plateau_30,,1,4.302941,45.06081,961
A_Jeannine_2573_Plateau,,scene_copresence,Le Chambon-sur-Lignon,7,A_Jeannine_2573_Plateau_22@EVT_A_Jeannine_2573_Plateau_31 (scene_copresence) A_Jeannine_2573_Plateau_24@EVT_A_Jeannine_2573_Plateau_31,,1,4.302941,45.06081,961
A_Jeannine_2573_Plateau,,scene_copresence,Le Chambon-sur-Lignon,7,A_Jeannine_2573_Plateau_22@EVT_A_Jeannine_2573_Plateau_32 (scene_copresence) A_Jeannine_2573_Plateau_27@EVT_A_Jeannine_2573_Plateau_32,,1,4.302941,45.06081,961
A_Jeannine_2573_Plateau,,scene_copresence,Le Chambon-sur-Lignon,7,A_Jeannine_2573_Plateau_22@EVT_A_Jeannine_2573_Plateau_33 (scene_copresence) A_Jeannine_2573_Plateau_28@EVT_A_Jeannine_2573_Plateau_33,,1,4.302941,45.06081,961
A_Jeannine_2573_Plateau,,scene_copresence,Le Chambon-sur-Lignon,7,A_Jeannine_2573_Plateau_22@EVT_A_Jeannine_2573_Plateau_34 (scene_copresence) A_Jeannine_2573_Plateau_9@EVT_A_Jeannine_2573_Plateau_34,,1,4.302941,45.06081,961
A_Jeannine_2573_Plateau,,scene_copresence,Le Chambon-sur-Lignon,7,A_Jeannine_2573_Plateau_24@EVT_A_Jeannine_2573_Plateau_35 (scene_copresence) A_Jeannine_2573_Plateau_27@EVT_A_Jeannine_2573_Plateau_35,,1,4.302941,45.06081,961
A_Jeannine_2573_Plateau,,scene_copresence,Le Chambon-sur-Lignon,7,A_Jeannine_2573_Plateau_24@EVT_A_Jeannine_2573_Plateau_36 (scene_copresence) A_Jeannine_2573_Plateau_28@EVT_A_Jeannine_2573_Plateau_36,,1,4.302941,45.06081,961
A_Jeannine_2573_Plateau,,scene_copresence,Le Chambon-sur-Lignon,7,A_Jeannine_2573_Plateau_24@EVT_A_Jeannine_2573_Plateau_37 (scene_copresence) A_Jeannine_2573_Plateau_9@EVT_A_Jeannine_2573_Plateau_37,,1,4.302941,45.06081,961
A_Jeannine_2573_Plateau,,scene_copresence,Le Chambon-sur-Lignon,7,A_Jeannine_2573_Plateau_27@EVT_A_Jeannine_2573_Plateau_38 (scene_copresence) A_Jeannine_2573_Plateau_28@EVT_A_Jeannine_2573_Plateau_38,,1,4.302941,45.06081,961
A_Jeannine_2573_Plateau,,scene_copresence,Le Chambon-sur-Lignon,7,A_Jeannine_2573_Plateau_27@EVT_A_Jeannine_2573_Plateau_39 (scene_copresence) A_Jeannine_2573_Plateau_9@EVT_A_Jeannine_2573_Plateau_39,,1,4.302941,45.06081,961
A_Jeannine_2573_Plateau,,scene_copresence,Le Chambon-sur-Lignon,7,A_Jeannine_2573_Plateau_28@EVT_A_Jeannine_2573_Plateau_40 (scene_copresence) A_Jeannine_2573_Plateau_9@EVT_A_Jeannine_2573_Plateau_40,,1,4.302941,45.06081,961
A_Jeannine_2573_Plateau,touch,action,Le Chambon-sur-Lignon,7,A_Jeannine_2573_Plateau_27@EVT_A_Jeannine_2573_Plateau_41 (action) A_Jeannine_2573_Plateau_28@EVT_A_Jeannine_2573_Plateau_41,verb.communication,1,4.302941,45.06081,961
Bohny_50.030.0031_Plateau_Rescuer,,scene_copresence,Le Chambon-sur-Lignon,1,Bohny_50.030.0031_Plateau_Rescuer_0@EVT_Bohny_50.030.0031_Plateau_Rescuer_8 (scene_copresence) Bohny_50.030.0031_Plateau_Rescuer_69@EVT_Bohny_50.030.0031_Plateau_Rescuer_8,,1,4.302941,45.06081,961
Bohny_50.030.0031_Plateau_Rescuer,,scene_copresence,Le Chambon-sur-Lignon,5,Bohny_50.030.0031_Plateau_Rescuer_0@EVT_Bohny_50.030.0031_Plateau_Rescuer_9 (scene_copresence) Bohny_50.030.0031_Plateau_Rescuer_72@EVT_Bohny_50.030.0031_Plateau_Rescuer_9,,1,4.302941,45.06081,961
Bohny_50.030.0031_Plateau_Rescuer,,scene_copresence,La Guespy,8,Bohny_50.030.0031_Plateau_Rescuer_41@EVT_Bohny_50.030.0031_Plateau_Rescuer_79 (scene_copresence) Bohny_50.030.0031_Plateau_Rescuer_73@EVT_Bohny_50.030.0031_Plateau_Rescuer_79,,1,4.312919,45.062374,1006
Bohny_50.030.0031_Plateau_Rescuer,,scene_copresence,La Guespy,8,Bohny_50.030.0031_Plateau_Rescuer_41@EVT_Bohny_50.030.0031_Plateau_Rescuer_80 (scene_copresence) Bohny_50.030.0031_Plateau_Rescuer_77@EVT_Bohny_50.030.0031_Plateau_Rescuer_80,,1,4.312919,45.062374,1006
Bohny_50.030.0031_Plateau_Rescuer,,scene_copresence,La Guespy,8,Bohny_50.030.0031_Plateau_Rescuer_73@EVT_Bohny_50.030.0031_Plateau_Rescuer_102 (scene_copresence) Bohny_50.030.0031_Plateau_Rescuer_77@EVT_Bohny_50.030.0031_Plateau_Rescuer_102,,1,4.312919,45.062374,1006
Bohny_50.030.0031_Plateau_Rescuer,,scene_copresence,Le Chambon-sur-Lignon,9,Bohny_50.030.0031_Plateau_Rescuer_41@EVT_Bohny_50.030.0031_Plateau_Rescuer_81 (scene_copresence) Bohny_50.030.0031_Plateau_Rescuer_77@EVT_Bohny_50.030.0031_Plateau_Rescuer_81,,1,4.302941,45.06081,961
Bohny_50.030.0031_Plateau_Rescuer,,scene_copresence,Le Chambon-sur-Lignon,9,Bohny_50.030.0031_Plateau_Rescuer_41@EVT_Bohny_50.030.0031_Plateau_Rescuer_82 (scene_copresence) Bohny_50.030.0031_Plateau_Rescuer_78@EVT_Bohny_50.030.0031_Plateau_Rescuer_82,,1,4.302941,45.06081,961
Bohny_50.030.0031_Plateau_Rescuer,,scene_copresence,Le Chambon-sur-Lignon,9,Bohny_50.030.0031_Plateau_Rescuer_77@EVT_Bohny_50.030.0031_Plateau_Rescuer_103 (scene_copresence) Bohny_50.030.0031_Plateau_Rescuer_78@EVT_Bohny_50.030.0031_Plateau_Rescuer_103,,1,4.302941,45.06081,961
Bohny_50.030.0031_Plateau_Rescuer,,scene_copresence,Le Chambon-sur-Lignon,14,Bohny_50.030.0031_Plateau_Rescuer_42@EVT_Bohny_50.030.0031_Plateau_Rescuer_85 (scene_copresence) Bohny_50.030.0031_Plateau_Rescuer_86@EVT_Bohny_50.030.0031_Plateau_Rescuer_85,,1,4.302941,45.06081,961
Bohny_50.030.0031_Plateau_Rescuer,,scene_copresence,Le Chambon-sur-Lignon,14,Bohny_50.030.0031_Plateau_Rescuer_42@EVT_Bohny_50.030.0031_Plateau_Rescuer_87 (scene_copresence) Bohny_50.030.0031_Plateau_Rescuer_88@EVT_Bohny_50.030.0031_Plateau_Rescuer_87,,1,4.302941,45.06081,961
Bohny_50.030.0031_Plateau_Rescuer,,scene_copresence,Le Chambon-sur-Lignon,14,Bohny_50.030.0031_Plateau_Rescuer_86@EVT_Bohny_50.030.0031_Plateau_Rescuer_109 (scene_copresence) Bohny_50.030.0031_Plateau_Rescuer_88@EVT_Bohny_50.030.0031_Plateau_Rescuer_109,,1,4.302941,45.06081,961
Bohny_50.030.0031_Plateau_Rescuer,,scene_copresence,Le Chambon-sur-Lignon,15,Bohny_50.030.0031_Plateau_Rescuer_42@EVT_Bohny_50.030.0031_Plateau_Rescuer_86 (scene_copresence) Bohny_50.030.0031_Plateau_Rescuer_86@EVT_Bohny_50.030.0031_Plateau_Rescuer_86,,1,4.302941,45.06081,961
Bohny_50.030.0031_Plateau_Rescuer,,scene_copresence,Le Chambon-sur-Lignon,15,Bohny_50.030.0031_Plateau_Rescuer_42@EVT_Bohny_50.030.0031_Plateau_Rescuer_88 (scene_copresence) Bohny_50.030.0031_Plateau_Rescuer_88@EVT_Bohny_50.030.0031_Plateau_Rescuer_88,,1,4.302941,45.06081,961
Bohny_50.030.0031_Plateau_Rescuer,,scene_copresence,Le Chambon-sur-Lignon,15,Bohny_50.030.0031_Plateau_Rescuer_86@EVT_Bohny_50.030.0031_Plateau_Rescuer_110 (scene_copresence) Bohny_50.030.0031_Plateau_Rescuer_88@EVT_Bohny_50.030.0031_Plateau_Rescuer_110,,1,4.302941,45.06081,961
Bohny_50.030.0031_Plateau_Rescuer,,scene_copresence,L'Abric,23,Bohny_50.030.0031_Plateau_Rescuer_104@EVT_Bohny_50.030.0031_Plateau_Rescuer_112 (scene_copresence) Bohny_50.030.0031_Plateau_Rescuer_99@EVT_Bohny_50.030.0031_Plateau_Rescuer_112,,1,4.311144,45.06056,997
Bohny_50.030.0031_Plateau_Rescuer,,scene_copresence,L'Abric,23,Bohny_50.030.0031_Plateau_Rescuer_104@EVT_Bohny_50.030.0031_Plateau_Rescuer_113 (scene_copresence) Bohny_50.030.0031_Plateau_Rescuer_105@EVT_Bohny_50.030.0031_Plateau_Rescuer_113,,1,4.311144,45.06056,997
Bohny_50.030.0031_Plateau_Rescuer,,scene_copresence,L'Abric,23,Bohny_50.030.0031_Plateau_Rescuer_104@EVT_Bohny_50.030.0031_Plateau_Rescuer_114 (scene_copresence) Bohny_50.030.0031_Plateau_Rescuer_106@EVT_Bohny_50.030.0031_Plateau_Rescuer_114,,1,4.311144,45.06056,997
Bohny_50.030.0031_Plateau_Rescuer,,scene_copresence,L'Abric,23,Bohny_50.030.0031_Plateau_Rescuer_104@EVT_Bohny_50.030.0031_Plateau_Rescuer_115 (scene_copresence) Bohny_50.030.0031_Plateau_Rescuer_107@EVT_Bohny_50.030.0031_Plateau_Rescuer_115,,1,4.311144,45.06056,997
Bohny_50.030.0031_Plateau_Rescuer,,scene_copresence,L'Abric,23,Bohny_50.030.0031_Plateau_Rescuer_105@EVT_Bohny_50.030.0031_Plateau_Rescuer_116 (scene_copresence) Bohny_50.030.0031_Plateau_Rescuer_99@EVT_Bohny_50.030.0031_Plateau_Rescuer_116,,1,4.311144,45.06056,997
Bohny_50.030.0031_Plateau_Rescuer,,scene_copresence,L'Abric,23,Bohny_50.030.0031_Plateau_Rescuer_105@EVT_Bohny_50.030.0031_Plateau_Rescuer_117 (scene_copresence) Bohny_50.030.0031_Plateau_Rescuer_106@EVT_Bohny_50.030.0031_Plateau_Rescuer_117,,1,4.311144,45.06056,997
Bohny_50.030.0031_Plateau_Rescuer,,scene_copresence,L'Abric,23,Bohny_50.030.0031_Plateau_Rescuer_105@EVT_Bohny_50.030.0031_Plateau_Rescuer_118 (scene_copresence) Bohny_50.030.0031_Plateau_Rescuer_107@EVT_Bohny_50.030.0031_Plateau_Rescuer_118,,1,4.311144,45.06056,997
Bohny_50.030.0031_Plateau_Rescuer,,scene_copresence,L'Abric,23,Bohny_50.030.0031_Plateau_Rescuer_106@EVT_Bohny_50.030.0031_Plateau_Rescuer_119 (scene_copresence) Bohny_50.030.0031_Plateau_Rescuer_99@EVT_Bohny_50.030.0031_Plateau_Rescuer_119,,1,4.311144,45.06056,997
Bohny_50.030.0031_Plateau_Rescuer,,scene_copresence,L'Abric,23,Bohny_50.030.0031_Plateau_Rescuer_106@EVT_Bohny_50.030.0031_Plateau_Rescuer_120 (scene_copresence) Bohny_50.030.0031_Plateau_Rescuer_107@EVT_Bohny_50.030.0031_Plateau_Rescuer_120,,1,4.311144,45.06056,997
Bohny_50.030.0031_Plateau_Rescuer,,scene_copresence,L'Abric,23,Bohny_50.030.0031_Plateau_Rescuer_107@EVT_Bohny_50.030.0031_Plateau_Rescuer_122 (scene_copresence) Bohny_50.030.0031_Plateau_Rescuer_99@EVT_Bohny_50.030.0031_Plateau_Rescuer_122,,1,4.311144,45.06056,997
Bohny_50.030.0031_Plateau_Rescuer,,scene_copresence,Le Chambon-sur-Lignon,31,Bohny_50.030.0031_Plateau_Rescuer_0@EVT_Bohny_50.030.0031_Plateau_Rescuer_13 (scene_copresence) Bohny_50.030.0031_Plateau_Rescuer_99@EVT_Bohny_50.030.0031_Plateau_Rescuer_13,,1,4.302941,45.06081,961
Bohny_50.030.0031_Plateau_Rescuer,,scene_copresence,Plateau Vivarais,31,Bohny_50.030.0031_Plateau_Rescuer_0@EVT_Bohny_50.030.0031_Plateau_Rescuer_14 (scene_copresence) Bohny_50.030.0031_Plateau_Rescuer_99@EVT_Bohny_50.030.0031_Plateau_Rescuer_14,,1,4.302941,45.06081,961
Bohny_50.030.0031_Plateau_Rescuer,,scene_copresence,Le Chambon-sur-Lignon,31,Bohny_50.030.0031_Plateau_Rescuer_0@EVT_Bohny_50.030.0031_Plateau_Rescuer_18 (scene_copresence) Bohny_50.030.0031_Plateau_Rescuer_112@EVT_Bohny_50.030.0031_Plateau_Rescuer_18,,1,4.302941,45.06081,961
Bohny_50.030.0031_Plateau_Rescuer,,scene_copresence,Plateau Vivarais,31,Bohny_50.030.0031_Plateau_Rescuer_0@EVT_Bohny_50.030.0031_Plateau_Rescuer_19 (scene_copresence) Bohny_50.030.0031_Plateau_Rescuer_112@EVT_Bohny_50.030.0031_Plateau_Rescuer_19,,1,4.302941,45.06081,961
Bohny_50.030.0031_Plateau_Rescuer,,scene_copresence,Le Chambon-sur-Lignon,31,Bohny_50.030.0031_Plateau_Rescuer_0@EVT_Bohny_50.030.0031_Plateau_Rescuer_20 (scene_copresence) Bohny_50.030.0031_Plateau_Rescuer_113@EVT_Bohny_50.030.0031_Plateau_Rescuer_20,,1,4.302941,45.06081,961
Bohny_50.030.0031_Plateau_Rescuer,,scene_copresence,Plateau Vivarais,31,Bohny_50.030.0031_Plateau_Rescuer_0@EVT_Bohny_50.030.0031_Plateau_Rescuer_21 (scene_copresence) Bohny_50.030.0031_Plateau_Rescuer_113@EVT_Bohny_50.030.0031_Plateau_Rescuer_21,,1,4.302941,45.06081,961
Bohny_50.030.0031_Plateau_Rescuer,,scene_copresence,Le Chambon-sur-Lignon,31,Bohny_50.030.0031_Plateau_Rescuer_0@EVT_Bohny_50.030.0031_Plateau_Rescuer_22 (scene_copresence) Bohny_50.030.0031_Plateau_Rescuer_114@EVT_Bohny_50.030.0031_Plateau_Rescuer_22,,1,4.302941,45.06081,961
Bohny_50.030.0031_Plateau_Rescuer,,scene_copresence,Plateau Vivarais,31,Bohny_50.030.0031_Plateau_Rescuer_0@EVT_Bohny_50.030.0031_Plateau_Rescuer_23 (scene_copresence) Bohny_50.030.0031_Plateau_Rescuer_114@EVT_Bohny_50.030.0031_Plateau_Rescuer_23,,1,4.302941,45.06081,961
Bohny_50.030.0031_Plateau_Rescuer,,scene_copresence,Le Chambon-sur-Lignon,31,Bohny_50.030.0031_Plateau_Rescuer_0@EVT_Bohny_50.030.0031_Plateau_Rescuer_24 (scene_copresence) Bohny_50.030.0031_Plateau_Rescuer_115@EVT_Bohny_50.030.0031_Plateau_Rescuer_24,,1,4.302941,45.06081,961
Bohny_50.030.0031_Plateau_Rescuer,,scene_copresence,Plateau Vivarais,31,Bohny_50.030.0031_Plateau_Rescuer_0@EVT_Bohny_50.030.0031_Plateau_Rescuer_25 (scene_copresence) Bohny_50.030.0031_Plateau_Rescuer_115@EVT_Bohny_50.030.0031_Plateau_Rescuer_25,,1,4.302941,45.06081,961
Bohny_50.030.0031_Plateau_Rescuer,,scene_copresence,Le Chambon-sur-Lignon,31,Bohny_50.030.0031_Plateau_Rescuer_112@EVT_Bohny_50.030.0031_Plateau_Rescuer_128 (scene_copresence) Bohny_50.030.0031_Plateau_Rescuer_99@EVT_Bohny_50.030.0031_Plateau_Rescuer_128,,1,4.302941,45.06081,961
Bohny_50.030.0031_Plateau_Rescuer,,scene_copresence,Plateau Vivarais,31,Bohny_50.030.0031_Plateau_Rescuer_112@EVT_Bohny_50.030.0031_Plateau_Rescuer_129 (scene_copresence) Bohny_50.030.0031_Plateau_Rescuer_99@EVT_Bohny_50.030.0031_Plateau_Rescuer_129,,1,4.302941,45.06081,961
Bohny_50.030.0031_Plateau_Rescuer,,scene_copresence,Le Chambon-sur-Lignon,31,Bohny_50.030.0031_Plateau_Rescuer_112@EVT_Bohny_50.030.0031_Plateau_Rescuer_130 (scene_copresence) Bohny_50.030.0031_Plateau_Rescuer_113@EVT_Bohny_50.030.0031_Plateau_Rescuer_130,,1,4.302941,45.06081,961
Bohny_50.030.0031_Plateau_Rescuer,,scene_copresence,Plateau Vivarais,31,Bohny_50.030.0031_Plateau_Rescuer_112@EVT_Bohny_50.030.0031_Plateau_Rescuer_131 (scene_copresence) Bohny_50.030.0031_Plateau_Rescuer_113@EVT_Bohny_50.030.0031_Plateau_Rescuer_131,,1,4.302941,45.06081,961
Bohny_50.030.0031_Plateau_Rescuer,,scene_copresence,Le Chambon-sur-Lignon,31,Bohny_50.030.0031_Plateau_Rescuer_112@EVT_Bohny_50.030.0031_Plateau_Rescuer_132 (scene_copresence) Bohny_50.030.0031_Plateau_Rescuer_114@EVT_Bohny_50.030.0031_Plateau_Rescuer_132,,1,4.302941,45.06081,961
Bohny_50.030.0031_Plateau_Rescuer,,scene_copresence,Plateau Vivarais,31,Bohny_50.030.0031_Plateau_Rescuer_112@EVT_Bohny_50.030.0031_Plateau_Rescuer_133 (scene_copresence) Bohny_50.030.0031_Plateau_Rescuer_114@EVT_Bohny_50.030.0031_Plateau_Rescuer_133,,1,4.302941,45.06081,961
Bohny_50.030.0031_Plateau_Rescuer,,scene_copresence,Le Chambon-sur-Lignon,31,Bohny_50.030.0031_Plateau_Rescuer_112@EVT_Bohny_50.030.0031_Plateau_Rescuer_134 (scene_copresence) Bohny_50.030.0031_Plateau_Rescuer_115@EVT_Bohny_50.030.0031_Plateau_Rescuer_134,,1,4.302941,45.06081,961
Bohny_50.030.0031_Plateau_Rescuer,,scene_copresence,Plateau Vivarais,31,Bohny_50.030.0031_Plateau_Rescuer_112@EVT_Bohny_50.030.0031_Plateau_Rescuer_135 (scene_copresence) Bohny_50.030.0031_Plateau_Rescuer_115@EVT_Bohny_50.030.0031_Plateau_Rescuer_135,,1,4.302941,45.06081,961
Bohny_50.030.0031_Plateau_Rescuer,,scene_copresence,Le Chambon-sur-Lignon,31,Bohny_50.030.0031_Plateau_Rescuer_113@EVT_Bohny_50.030.0031_Plateau_Rescuer_136 (scene_copresence) Bohny_50.030.0031_Plateau_Rescuer_99@EVT_Bohny_50.030.0031_Plateau_Rescuer_136,,1,4.302941,45.06081,961
Bohny_50.030.0031_Plateau_Rescuer,,scene_copresence,Plateau Vivarais,31,Bohny_50.030.0031_Plateau_Rescuer_113@EVT_Bohny_50.030.0031_Plateau_Rescuer_137 (scene_copresence) Bohny_50.030.0031_Plateau_Rescuer_99@EVT_Bohny_50.030.0031_Plateau_Rescuer_137,,1,4.302941,45.06081,961
Bohny_50.030.0031_Plateau_Rescuer,,scene_copresence,Le Chambon-sur-Lignon,31,Bohny_50.030.0031_Plateau_Rescuer_113@EVT_Bohny_50.030.0031_Plateau_Rescuer_138 (scene_copresence) Bohny_50.030.0031_Plateau_Rescuer_114@EVT_Bohny_50.030.0031_Plateau_Rescuer_138,,1,4.302941,45.06081,961
