Source,Target,Weight,EdgeType,Location,X_Coord,Y_Coord,Z_Coord,BookID,LocationWindow_Sentence,ContextWinStart,ContextWinEnd,Events,Supersense,QuoteText
0,14,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,LiebmannM_50.233.0073_Plateau,2,1,3,,,
0,15,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,LiebmannM_50.233.0073_Plateau,2,1,3,,,
0,16,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,LiebmannM_50.233.0073_Plateau,2,1,3,,,
14,15,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,LiebmannM_50.233.0073_Plateau,2,1,3,,,
14,16,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,LiebmannM_50.233.0073_Plateau,2,1,3,,,
15,16,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,LiebmannM_50.233.0073_Plateau,2,1,3,,,
0,14,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,LiebmannM_50.233.0073_Plateau,3,2,4,,,
0,15,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,LiebmannM_50.233.0073_Plateau,3,2,4,,,
0,16,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,LiebmannM_50.233.0073_Plateau,3,2,4,,,
14,15,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,LiebmannM_50.233.0073_Plateau,3,2,4,,,
14,16,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,LiebmannM_50.233.0073_Plateau,3,2,4,,,
15,16,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,LiebmannM_50.233.0073_Plateau,3,2,4,,,
0,25,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,LiebmannM_50.233.0073_Plateau,16,15,17,,,
0,35,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,LiebmannM_50.233.0073_Plateau,16,15,17,,,
0,39,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,LiebmannM_50.233.0073_Plateau,16,15,17,,,
0,40,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,LiebmannM_50.233.0073_Plateau,16,15,17,,,
25,35,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,LiebmannM_50.233.0073_Plateau,16,15,17,,,
25,39,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,LiebmannM_50.233.0073_Plateau,16,15,17,,,
25,40,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,LiebmannM_50.233.0073_Plateau,16,15,17,,,
35,39,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,LiebmannM_50.233.0073_Plateau,16,15,17,,,
35,40,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,LiebmannM_50.233.0073_Plateau,16,15,17,,,
39,40,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,LiebmannM_50.233.0073_Plateau,16,15,17,,,
0,25,1,action,Le Chambon-sur-Lignon,45.06081,4.302941,961,LiebmannM_50.233.0073_Plateau,16,15,17,find,verb.possession,
43,49,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,LiebmannM_50.233.0073_Plateau,22,21,23,,,
43,51,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,LiebmannM_50.233.0073_Plateau,22,21,23,,,
43,52,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,LiebmannM_50.233.0073_Plateau,22,21,23,,,
43,53,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,LiebmannM_50.233.0073_Plateau,22,21,23,,,
49,51,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,LiebmannM_50.233.0073_Plateau,22,21,23,,,
49,52,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,LiebmannM_50.233.0073_Plateau,22,21,23,,,
49,53,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,LiebmannM_50.233.0073_Plateau,22,21,23,,,
51,52,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,LiebmannM_50.233.0073_Plateau,22,21,23,,,
51,53,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,LiebmannM_50.233.0073_Plateau,22,21,23,,,
52,53,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,LiebmannM_50.233.0073_Plateau,22,21,23,,,
49,43,1,action,Le Chambon-sur-Lignon,45.06081,4.302941,961,LiebmannM_50.233.0073_Plateau,22,21,23,challenge,verb.communication,
49,43,1,action,Le Chambon-sur-Lignon,45.06081,4.302941,961,LiebmannM_50.233.0073_Plateau,22,21,23,stop,verb.motion,
