Source,Target,Weight,EdgeType,Location,X_Coord,Y_Coord,Z_Coord,BookID,LocationWindow_Sentence,ContextWinStart,ContextWinEnd,Events,Supersense,QuoteText
0,20,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,C_Michele_3764_Plateau,3,2,4,,,
0,21,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,C_Michele_3764_Plateau,3,2,4,,,
0,23,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,C_Michele_3764_Plateau,3,2,4,,,
0,24,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,C_Michele_3764_Plateau,3,2,4,,,
0,26,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,C_Michele_3764_Plateau,3,2,4,,,
0,27,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,C_Michele_3764_Plateau,3,2,4,,,
20,21,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,C_Michele_3764_Plateau,3,2,4,,,
20,23,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,C_Michele_3764_Plateau,3,2,4,,,
20,24,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,C_Michele_3764_Plateau,3,2,4,,,
20,26,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,C_Michele_3764_Plateau,3,2,4,,,
20,27,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,C_Michele_3764_Plateau,3,2,4,,,
21,23,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,C_Michele_3764_Plateau,3,2,4,,,
21,24,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,C_Michele_3764_Plateau,3,2,4,,,
21,26,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,C_Michele_3764_Plateau,3,2,4,,,
21,27,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,C_Michele_3764_Plateau,3,2,4,,,
23,24,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,C_Michele_3764_Plateau,3,2,4,,,
23,26,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,C_Michele_3764_Plateau,3,2,4,,,
23,27,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,C_Michele_3764_Plateau,3,2,4,,,
24,26,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,C_Michele_3764_Plateau,3,2,4,,,
24,27,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,C_Michele_3764_Plateau,3,2,4,,,
26,27,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,C_Michele_3764_Plateau,3,2,4,,,
0,12,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,C_Michele_3764_Plateau,4,3,5,,,
0,21,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,C_Michele_3764_Plateau,4,3,5,,,
0,23,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,C_Michele_3764_Plateau,4,3,5,,,
0,24,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,C_Michele_3764_Plateau,4,3,5,,,
0,26,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,C_Michele_3764_Plateau,4,3,5,,,
0,27,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,C_Michele_3764_Plateau,4,3,5,,,
0,29,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,C_Michele_3764_Plateau,4,3,5,,,
0,30,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,C_Michele_3764_Plateau,4,3,5,,,
12,21,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,C_Michele_3764_Plateau,4,3,5,,,
12,23,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,C_Michele_3764_Plateau,4,3,5,,,
12,24,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,C_Michele_3764_Plateau,4,3,5,,,
12,26,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,C_Michele_3764_Plateau,4,3,5,,,
12,27,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,C_Michele_3764_Plateau,4,3,5,,,
12,29,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,C_Michele_3764_Plateau,4,3,5,,,
12,30,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,C_Michele_3764_Plateau,4,3,5,,,
21,23,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,C_Michele_3764_Plateau,4,3,5,,,
21,24,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,C_Michele_3764_Plateau,4,3,5,,,
21,26,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,C_Michele_3764_Plateau,4,3,5,,,
21,27,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,C_Michele_3764_Plateau,4,3,5,,,
21,29,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,C_Michele_3764_Plateau,4,3,5,,,
21,30,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,C_Michele_3764_Plateau,4,3,5,,,
23,24,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,C_Michele_3764_Plateau,4,3,5,,,
23,26,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,C_Michele_3764_Plateau,4,3,5,,,
23,27,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,C_Michele_3764_Plateau,4,3,5,,,
