Source,Target,Weight,EdgeType,Location,X_Coord,Y_Coord,Z_Coord,BookID,LocationWindow_Sentence,ContextWinStart,ContextWinEnd,Events,Supersense,QuoteText
56,65,1,scene_copresence,Les Grillons,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau,36,35,37,,,
56,67,1,scene_copresence,Les Grillons,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau,36,35,37,,,
61,62,1,scene_copresence,Les Grillons,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau,36,35,37,,,
61,63,1,scene_copresence,Les Grillons,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau,36,35,37,,,
61,64,1,scene_copresence,Les Grillons,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau,36,35,37,,,
61,65,1,scene_copresence,Les Grillons,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau,36,35,37,,,
61,67,1,scene_copresence,Les Grillons,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau,36,35,37,,,
62,63,1,scene_copresence,Les Grillons,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau,36,35,37,,,
62,64,1,scene_copresence,Les Grillons,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau,36,35,37,,,
62,65,1,scene_copresence,Les Grillons,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau,36,35,37,,,
62,67,1,scene_copresence,Les Grillons,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau,36,35,37,,,
63,64,1,scene_copresence,Les Grillons,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau,36,35,37,,,
63,65,1,scene_copresence,Les Grillons,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau,36,35,37,,,
63,67,1,scene_copresence,Les Grillons,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau,36,35,37,,,
64,65,1,scene_copresence,Les Grillons,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau,36,35,37,,,
64,67,1,scene_copresence,Les Grillons,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau,36,35,37,,,
65,67,1,scene_copresence,Les Grillons,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau,36,35,37,,,
56,63,1,action,Les Grillons,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau,36,35,37,arrest,verb.communication,
56,65,1,action,Les Grillons,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau,36,35,37,arrest,verb.competition,
17,67,1,action,Les Grillons,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau,36,35,37,save,verb.social,
