Source,Target,EdgeType,EventID,Location,X_Coord,Y_Coord,Z_Coord,Orig_source,Orig_target,Weight,type,BookID,LocationWindow_Sentence,ContextWinStart,ContextWinEnd,Events,Supersense,QuoteText
LiebmannH_50.030.0133_Plateau_0@EVT_LiebmannH_50.030.0133_Plateau_1,LiebmannH_50.030.0133_Plateau_4@EVT_LiebmannH_50.030.0133_Plateau_1,scene_copresence,EVT_LiebmannH_50.030.0133_Plateau_1,Le Chambon-sur-Lignon,45.06081,4.302941,961,0,4,1,Undirected,LiebmannH_50.030.0133_Plateau,14,13,15,,,
LiebmannH_50.030.0133_Plateau_0@EVT_LiebmannH_50.030.0133_Plateau_2,LiebmannH_50.030.0133_Plateau_4@EVT_LiebmannH_50.030.0133_Plateau_2,scene_copresence,EVT_LiebmannH_50.030.0133_Plateau_2,Le Chambon-sur-Lignon,45.06081,4.302941,961,0,4,1,Undirected,LiebmannH_50.030.0133_Plateau,15,14,16,,,
LiebmannH_50.030.0133_Plateau_36@EVT_LiebmannH_50.030.0133_Plateau_3,LiebmannH_50.030.0133_Plateau_4@EVT_LiebmannH_50.030.0133_Plateau_3,scene_copresence,EVT_LiebmannH_50.030.0133_Plateau_3,Le Chambon-sur-Lignon,45.06081,4.302941,961,36,4,1,Undirected,LiebmannH_50.030.0133_Plateau,14,13,15,,,
LiebmannH_50.030.0133_Plateau_36@EVT_LiebmannH_50.030.0133_Plateau_4,LiebmannH_50.030.0133_Plateau_4@EVT_LiebmannH_50.030.0133_Plateau_4,scene_copresence,EVT_LiebmannH_50.030.0133_Plateau_4,Le Chambon-sur-Lignon,45.06081,4.302941,961,36,4,1,Undirected,LiebmannH_50.030.0133_Plateau,15,14,16,,,
LiebmannH_50.030.0133_Plateau_0@EVT_LiebmannH_50.030.0133_Plateau_5,LiebmannH_50.030.0133_Plateau_21@EVT_LiebmannH_50.030.0133_Plateau_5,scene_copresence,EVT_LiebmannH_50.030.0133_Plateau_5,Le Chambon-sur-Lignon,45.06081,4.302941,961,0,21,1,Directed,LiebmannH_50.030.0133_Plateau,3,2,4,,,
LiebmannH_50.030.0133_Plateau_0@EVT_LiebmannH_50.030.0133_Plateau_6,LiebmannH_50.030.0133_Plateau_21@EVT_LiebmannH_50.030.0133_Plateau_6,dialogue,EVT_LiebmannH_50.030.0133_Plateau_6,Le Chambon-sur-Lignon,45.06081,4.302941,961,0,21,1,Directed,LiebmannH_50.030.0133_Plateau,3,2,4,,, Of course . 
LiebmannH_50.030.0133_Plateau_0@EVT_LiebmannH_50.030.0133_Plateau_7,LiebmannH_50.030.0133_Plateau_28@EVT_LiebmannH_50.030.0133_Plateau_7,scene_copresence,EVT_LiebmannH_50.030.0133_Plateau_7,Le Chambon-sur-Lignon,45.06081,4.302941,961,0,28,1,Undirected,LiebmannH_50.030.0133_Plateau,55,54,56,,,
LiebmannH_50.030.0133_Plateau_0@EVT_LiebmannH_50.030.0133_Plateau_8,LiebmannH_50.030.0133_Plateau_32@EVT_LiebmannH_50.030.0133_Plateau_8,scene_copresence,EVT_LiebmannH_50.030.0133_Plateau_8,Le Chambon-sur-Lignon,45.06081,4.302941,961,0,32,1,Undirected,LiebmannH_50.030.0133_Plateau,204,203,205,,,
LiebmannH_50.030.0133_Plateau_0@EVT_LiebmannH_50.030.0133_Plateau_9,LiebmannH_50.030.0133_Plateau_32@EVT_LiebmannH_50.030.0133_Plateau_9,scene_copresence,EVT_LiebmannH_50.030.0133_Plateau_9,Le Chambon-sur-Lignon,45.06081,4.302941,961,0,32,1,Undirected,LiebmannH_50.030.0133_Plateau,206,205,207,,,
LiebmannH_50.030.0133_Plateau_195@EVT_LiebmannH_50.030.0133_Plateau_10,LiebmannH_50.030.0133_Plateau_32@EVT_LiebmannH_50.030.0133_Plateau_10,scene_copresence,EVT_LiebmannH_50.030.0133_Plateau_10,Le Chambon-sur-Lignon,45.06081,4.302941,961,195,32,1,Undirected,LiebmannH_50.030.0133_Plateau,204,203,205,,,
LiebmannH_50.030.0133_Plateau_199@EVT_LiebmannH_50.030.0133_Plateau_11,LiebmannH_50.030.0133_Plateau_32@EVT_LiebmannH_50.030.0133_Plateau_11,scene_copresence,EVT_LiebmannH_50.030.0133_Plateau_11,Le Chambon-sur-Lignon,45.06081,4.302941,961,199,32,1,Undirected,LiebmannH_50.030.0133_Plateau,204,203,205,,,
LiebmannH_50.030.0133_Plateau_201@EVT_LiebmannH_50.030.0133_Plateau_12,LiebmannH_50.030.0133_Plateau_32@EVT_LiebmannH_50.030.0133_Plateau_12,scene_copresence,EVT_LiebmannH_50.030.0133_Plateau_12,Le Chambon-sur-Lignon,45.06081,4.302941,961,201,32,1,Undirected,LiebmannH_50.030.0133_Plateau,204,203,205,,,
LiebmannH_50.030.0133_Plateau_0@EVT_LiebmannH_50.030.0133_Plateau_13,LiebmannH_50.030.0133_Plateau_35@EVT_LiebmannH_50.030.0133_Plateau_13,scene_copresence,EVT_LiebmannH_50.030.0133_Plateau_13,Le Chambon-sur-Lignon,45.06081,4.302941,961,0,35,1,Directed,LiebmannH_50.030.0133_Plateau,3,2,4,,,
LiebmannH_50.030.0133_Plateau_0@EVT_LiebmannH_50.030.0133_Plateau_14,LiebmannH_50.030.0133_Plateau_35@EVT_LiebmannH_50.030.0133_Plateau_14,dialogue,EVT_LiebmannH_50.030.0133_Plateau_14,Le Chambon-sur-Lignon,45.06081,4.302941,961,0,35,1,Directed,LiebmannH_50.030.0133_Plateau,3,2,4,,, Of course . 
LiebmannH_50.030.0133_Plateau_21@EVT_LiebmannH_50.030.0133_Plateau_15,LiebmannH_50.030.0133_Plateau_35@EVT_LiebmannH_50.030.0133_Plateau_15,scene_copresence,EVT_LiebmannH_50.030.0133_Plateau_15,Le Chambon-sur-Lignon,45.06081,4.302941,961,21,35,1,Undirected,LiebmannH_50.030.0133_Plateau,3,2,4,,,
LiebmannH_50.030.0133_Plateau_0@EVT_LiebmannH_50.030.0133_Plateau_16,LiebmannH_50.030.0133_Plateau_36@EVT_LiebmannH_50.030.0133_Plateau_16,scene_copresence,EVT_LiebmannH_50.030.0133_Plateau_16,Le Chambon-sur-Lignon,45.06081,4.302941,961,0,36,1,Directed,LiebmannH_50.030.0133_Plateau,3,2,4,,,
LiebmannH_50.030.0133_Plateau_0@EVT_LiebmannH_50.030.0133_Plateau_17,LiebmannH_50.030.0133_Plateau_36@EVT_LiebmannH_50.030.0133_Plateau_17,dialogue,EVT_LiebmannH_50.030.0133_Plateau_17,Le Chambon-sur-Lignon,45.06081,4.302941,961,0,36,1,Directed,LiebmannH_50.030.0133_Plateau,3,2,4,,, Of course . 
LiebmannH_50.030.0133_Plateau_0@EVT_LiebmannH_50.030.0133_Plateau_18,LiebmannH_50.030.0133_Plateau_36@EVT_LiebmannH_50.030.0133_Plateau_18,scene_copresence,EVT_LiebmannH_50.030.0133_Plateau_18,Le Chambon-sur-Lignon,45.06081,4.302941,961,0,36,1,Directed,LiebmannH_50.030.0133_Plateau,14,13,15,,,
