name,Label,Gender,MentionCount,Type,BookID,Location,EventID,X_Coord,Y_Coord,Z_Coord,PersonID
Pariente_Fanny_5020_Plateau_54@EVT_Pariente_Fanny_5020_Plateau_18,Jewish persons,,0,Occurrence,Pariente_Fanny_5020_Plateau,Le Chambon-sur-Lignon,EVT_Pariente_Fanny_5020_Plateau_18,45.06081,4.302941,961,Pariente_Fanny_5020_Plateau_54
Pariente_Fanny_5020_Plateau_0@EVT_Pariente_Fanny_5020_Plateau_19,I,they/them/their,66,Occurrence,Pariente_Fanny_5020_Plateau,Le Chambon-sur-Lignon,EVT_Pariente_Fanny_5020_Plateau_19,45.06081,4.302941,961,Pariente_Fanny_5020_Plateau_0
Pariente_Fanny_5020_Plateau_54@EVT_Pariente_Fanny_5020_Plateau_19,Jewish persons,,0,Occurrence,Pariente_Fanny_5020_Plateau,Le Chambon-sur-Lignon,EVT_Pariente_Fanny_5020_Plateau_19,45.06081,4.302941,961,Pariente_Fanny_5020_Plateau_54
Pariente_Fanny_5020_Plateau_0@EVT_Pariente_Fanny_5020_Plateau_20,I,they/them/their,66,Occurrence,Pariente_Fanny_5020_Plateau,Le Chambon-sur-Lignon,EVT_Pariente_Fanny_5020_Plateau_20,45.06081,4.302941,961,Pariente_Fanny_5020_Plateau_0
Pariente_Fanny_5020_Plateau_69,his brother,,0,Person,Pariente_Fanny_5020_Plateau,,,,,,Pariente_Fanny_5020_Plateau_69
Pariente_Fanny_5020_Plateau_69@EVT_Pariente_Fanny_5020_Plateau_20,his brother,,0,Occurrence,Pariente_Fanny_5020_Plateau,Le Chambon-sur-Lignon,EVT_Pariente_Fanny_5020_Plateau_20,45.06081,4.302941,961,Pariente_Fanny_5020_Plateau_69
Pariente_Fanny_5020_Plateau_0@EVT_Pariente_Fanny_5020_Plateau_21,I,they/them/their,66,Occurrence,Pariente_Fanny_5020_Plateau,Le Chambon-sur-Lignon,EVT_Pariente_Fanny_5020_Plateau_21,45.06081,4.302941,961,Pariente_Fanny_5020_Plateau_0
Pariente_Fanny_5020_Plateau_70,a pastor in Chambon - sur - Lignon,,0,Person,Pariente_Fanny_5020_Plateau,,,,,,Pariente_Fanny_5020_Plateau_70
Pariente_Fanny_5020_Plateau_70@EVT_Pariente_Fanny_5020_Plateau_21,a pastor in Chambon - sur - Lignon,,0,Occurrence,Pariente_Fanny_5020_Plateau,Le Chambon-sur-Lignon,EVT_Pariente_Fanny_5020_Plateau_21,45.06081,4.302941,961,Pariente_Fanny_5020_Plateau_70
Pariente_Fanny_5020_Plateau_0@EVT_Pariente_Fanny_5020_Plateau_22,I,they/them/their,66,Occurrence,Pariente_Fanny_5020_Plateau,Le Chambon-sur-Lignon,EVT_Pariente_Fanny_5020_Plateau_22,45.06081,4.302941,961,Pariente_Fanny_5020_Plateau_0
Pariente_Fanny_5020_Plateau_71,ourselves,unknown,2,Person,Pariente_Fanny_5020_Plateau,,,,,,Pariente_Fanny_5020_Plateau_71
Pariente_Fanny_5020_Plateau_71@EVT_Pariente_Fanny_5020_Plateau_22,ourselves,unknown,2,Occurrence,Pariente_Fanny_5020_Plateau,Le Chambon-sur-Lignon,EVT_Pariente_Fanny_5020_Plateau_22,45.06081,4.302941,961,Pariente_Fanny_5020_Plateau_71
Pariente_Fanny_5020_Plateau_0@EVT_Pariente_Fanny_5020_Plateau_23,I,they/them/their,66,Occurrence,Pariente_Fanny_5020_Plateau,Les Grillons,EVT_Pariente_Fanny_5020_Plateau_23,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau_0
Pariente_Fanny_5020_Plateau_75,the parents,they/them/their,3,Person,Pariente_Fanny_5020_Plateau,,,,,,Pariente_Fanny_5020_Plateau_75
Pariente_Fanny_5020_Plateau_75@EVT_Pariente_Fanny_5020_Plateau_23,the parents,they/them/their,3,Occurrence,Pariente_Fanny_5020_Plateau,Les Grillons,EVT_Pariente_Fanny_5020_Plateau_23,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau_75
Pariente_Fanny_5020_Plateau_0@EVT_Pariente_Fanny_5020_Plateau_24,I,they/them/their,66,Occurrence,Pariente_Fanny_5020_Plateau,Les Grillons,EVT_Pariente_Fanny_5020_Plateau_24,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau_0
Pariente_Fanny_5020_Plateau_76,my brother,he/him/his,6,Person,Pariente_Fanny_5020_Plateau,,,,,,Pariente_Fanny_5020_Plateau_76
